"","GSM2550529_10SE2524.CEL.gz","GSM2550530_10SE2525.CEL.gz","GSM2550531_10SE2526.CEL.gz","GSM2550532_10SE2527.CEL.gz","GSM2550533_10SE2528.CEL.gz","GSM2550534_10SE2529.CEL.gz"
"AFFX-Les-r2-P1-cre-5_s_at",14.065166591579,14.0598571497384,14.1428600578145,14.1183482864552,13.9973994181497,14.2013289916334
"AFFX-Les-TrpnX-3_at",4.25328363719938,3.96245019874892,4.40129964743002,4.05679176573881,4.10585534590668,3.88473792322322
"AFFX-Les-TrpnX-5_at",4.54432777744491,4.16387227928697,4.32109192258042,4.16912222534314,4.2164378739039,4.09587203028634
"AFFX-Les-TrpnX-M_at",4.21349933311899,4.04383601262088,4.21586634538475,4.13749069821296,4.13903697701799,4.15233567739143
"AFFX-LysX-3_at",7.89728618069037,8.07998491501265,8.01091021693713,7.94206592212596,8.04344045112564,7.90523338195757
"AFFX-LysX-5_at",6.49559088724499,6.66855280024091,6.4568183246982,6.47525570950602,6.53902165011386,6.59362794970761
"AFFX-LysX-M_at",6.86268562827531,7.07688805280851,7.08150757459747,6.93804652910125,7.03313319543796,6.85266514435487
"AFFX-PheX-3_at",8.33583655678004,8.46043726209488,8.34597087774757,8.18614880755427,8.39392594789912,8.19957757200413
"AFFX-PheX-5_at",7.40903789801141,7.68771332132426,7.59410319636328,7.44723631683115,7.61082578234309,7.55814366590208
"AFFX-PheX-M_at",7.84382838622154,7.89988431791346,7.79130333093125,7.74863807605586,7.92231979828771,7.78818192882053
"AFFX-r2-Bs-dap-3_at",11.0825482425443,11.1617694713815,11.0981425590993,11.0544115261845,11.094726361199,11.019892511957
"AFFX-r2-Bs-dap-5_at",10.0632828969564,10.2242125097534,10.1092012647083,10.0338484667517,10.1211949210293,9.91554103784864
"AFFX-r2-Bs-dap-M_at",11.2291082676832,11.3625448711788,11.1546055577976,11.2772752986246,11.2980574580593,11.2223465676216
"AFFX-r2-Bs-lys-3_at",7.34472201106549,7.37333064020388,7.21644420334348,7.11652228147952,7.31077544076431,7.21238669378139
"AFFX-r2-Bs-lys-5_at",7.1341406340869,7.35131352423036,7.27187682499124,7.25569945026503,7.28887712175623,7.21843363982389
"AFFX-r2-Bs-lys-M_at",6.95568954616947,7.12596663456777,7.0021206326062,6.7478356263222,7.12504022909462,7.05650676622483
"AFFX-r2-Bs-phe-3_at",8.6991155437285,8.90804467585975,8.84172542963867,8.66817461954029,8.83637889386861,8.56344699875485
"AFFX-r2-Bs-phe-5_at",8.25635422418704,8.42743154525276,8.36462987318175,8.16850967557562,8.1302144701317,8.15281186920784
"AFFX-r2-Bs-phe-M_at",7.54536239278701,7.7632966120296,7.69012016565403,7.63739457688647,7.76244554062893,7.60413759421824
"AFFX-r2-Bs-thr-3_s_at",9.09882488372107,9.20428769020076,9.20779256963925,8.99519210482121,9.06184327711612,8.99284741252376
"AFFX-r2-Bs-thr-5_s_at",6.46590462043767,6.82609187750871,6.27624290879047,6.47797789581689,6.20150089468928,6.18097360669685
"AFFX-r2-Bs-thr-M_s_at",7.52457585554045,7.68327979671536,7.56174702477749,7.51159258310349,7.42665046285658,7.43554370575906
"AFFX-r2-Ec-bioB-3_at",9.40330223527349,9.5377325181869,9.55574580049274,9.09366931374779,9.35748138682903,9.17477412789099
"AFFX-r2-Ec-bioB-5_at",8.81645063858897,8.91469346602658,8.95361802250767,8.56593180572176,8.73629197449979,8.70839840888087
"AFFX-r2-Ec-bioB-M_at",8.98979181533727,9.09537434651662,9.17406519291745,8.7990341419209,8.84438469663456,8.90435287212819
"AFFX-r2-Ec-bioC-3_at",10.8923919548372,10.972667884277,10.9681821088561,10.6494395323667,10.7082928367393,10.8085362008242
"AFFX-r2-Ec-bioC-5_at",10.8741788764987,10.9490802726199,10.9307136057407,10.6154354615699,10.7189334278091,10.6671873949714
"AFFX-r2-Ec-bioD-3_at",13.0180842110526,13.1011308436941,13.1234341461105,13.0006780268245,13.0466291793626,13.083951146794
"AFFX-r2-Ec-bioD-5_at",12.596474167745,12.665643212466,12.6837326439897,12.4828610814365,12.576091109216,12.6124035590994
"AFFX-r2-P1-cre-3_at",14.5935398197328,14.566274825829,14.5911201555233,14.6270657104894,14.5238804240764,14.6698748921576
"AFFX-r2-P1-cre-5_at",14.3262180226955,14.2881053208552,14.3203338469467,14.3897181536403,14.2700033684538,14.4211155268886
"AFFX-r2-TagA_at",4.81933813731398,4.6107714489155,4.60556393432597,4.44382820634454,4.59244692161192,4.69225415013206
"AFFX-r2-TagB_at",3.82501277471313,4.04449274289827,4.06848276317611,3.80451410088321,3.78634744381665,3.91015348322075
"AFFX-r2-TagC_at",4.19095128830839,4.22343819865958,4.20357116030329,4.18495151700814,4.21743842735933,4.18919774831158
"AFFX-r2-TagD_at",3.69388255107679,3.87585251990427,3.89723869862131,3.92554058840536,3.6284184658215,3.86431327183833
"AFFX-r2-TagE_at",3.91855100011586,3.7043818477872,3.83786106569678,3.58003167056864,3.82977851821693,3.82764850357369
"AFFX-r2-TagF_at",4.14977382892299,4.51941490294073,4.47365166236196,4.55768934748294,4.57723578651709,4.29035810621329
"AFFX-r2-TagG_at",3.95600003125629,4.22368504166058,4.21591938938735,4.26004218843631,4.36148268628779,4.30473483285639
"AFFX-r2-TagH_at",4.67838275835078,4.79317137175477,4.65292388612736,4.64701384968193,4.70755577789619,4.75004328198375
"AFFX-r2-TagIN-3_at",3.97328081088031,3.91004678648733,3.90846815768386,3.86712167717441,3.95649463408503,3.91004678648733
"AFFX-r2-TagIN-5_at",4.47316674513055,4.59367816408489,4.49806005066636,4.57566997403317,4.48158726223386,4.52590150889029
"AFFX-r2-TagIN-M_at",4.60601609041161,4.6539298386946,4.66976094837387,4.55903254714678,4.74418334242448,4.68628849522691
"AFFX-r2-TagJ-3_at",4.69243668873304,4.96771789926791,4.93934683054967,4.6464180354579,4.98840269911669,4.68652962800046
"AFFX-r2-TagJ-5_at",4.31737857424169,4.52498337878046,4.23210980371685,4.30611675432846,4.43800466499364,4.22625478862796
"AFFX-r2-TagO-3_at",4.20443323282556,3.95685064423218,4.20042851081878,4.07448184878817,4.16207276236908,4.13096755197052
"AFFX-r2-TagO-5_at",4.49611918830396,4.41981312849449,4.33951193087433,4.38116348859822,4.39075306585184,4.42556205664442
"AFFX-r2-TagQ-3_at",4.88399535445005,4.83290176886869,4.65893603380377,4.5404770682384,4.80663042262133,4.60303226767798
"AFFX-r2-TagQ-5_at",4.19849889913563,3.89462435785073,4.18122444746566,3.7974089421531,3.99419084308891,3.92142586164996
"AFFX-ThrX-3_at",8.39991811738074,8.63481644972626,8.53813997376549,8.36261511813988,8.43210267257395,8.3270569096469
"AFFX-ThrX-5_at",6.30532317589204,6.63975109533378,6.21919652524303,6.20244600010657,5.98329678925762,6.04509849109349
"AFFX-ThrX-M_at",7.39798678247431,7.54463167469436,7.45069532361227,7.42391427557923,7.37440430309185,7.24960107439526
"AFFX-TrpnX-3_at",4.04004615965444,3.79630285292426,3.87741804390052,3.86191625822791,3.69900432867243,3.86357262761323
"AFFX-TrpnX-5_at",4.01230946237578,4.10839450993244,4.14339987955467,4.18656650163749,4.31031836021587,3.9204188085863
"AFFX-TrpnX-M_at",3.91079903213956,4.0590137562675,3.91182935678092,3.90514416603775,3.95423333387024,3.86796940518342
"Les.1.1.S1_at",10.2471589327176,10.9398562613189,10.2025167801937,10.3730535845349,10.7133801656954,10.2251791848558
"Les.10.1.S1_at",5.79201775643139,5.75855652903728,6.16487969579298,5.73893418933956,5.68909408094079,4.98196572982175
"Les.100.1.A1_at",4.51179728439554,4.83900582208471,4.84822410006428,4.47724371779136,4.72049342786161,4.22603008185334
"Les.100.1.S1_at",6.29197114601043,6.37607883848451,6.00487083947481,6.59562800044067,6.66503415846855,5.97299569422703
"Les.1000.1.A1_at",4.76323996301457,4.60771225539892,4.57837300258919,4.66060879868896,4.53839215532865,4.46009391176078
"Les.1007.1.A1_at",6.05402259420794,6.160999769535,6.24995383553529,7.33414065596989,7.33941390545476,7.21480311332025
"Les.1008.1.A1_at",4.56160113369167,4.66850500833152,4.59748817862444,4.57776637105616,4.74140537916662,4.5872873505462
"Les.1009.1.A1_at",8.44246020702892,8.14481811795011,8.16879502069553,8.03691294703148,8.19448720189483,8.27056003136228
"Les.101.1.S1_at",9.46884736814416,9.9472925864638,9.65822358387305,10.3020284838918,10.2264968656093,10.4102130340729
"Les.1011.1.A1_at",8.79206212233565,8.80191763498712,8.77131265814797,8.76327126598436,8.74304012611006,8.80371152273015
"Les.1013.1.A1_at",10.6099853464592,10.5681629741314,10.0875082168562,10.0354423113736,9.8643944182869,10.3659155536621
"Les.1015.1.A1_at",6.22895343612854,5.84426405617361,5.58636450543754,6.23145470561894,5.75802984438053,6.79832565059625
"Les.1018.1.A1_at",8.27575306552159,8.49894406004557,8.15071416873425,7.68819288197645,8.21255178471026,7.16220418067633
"Les.1019.1.A1_at",4.0419806216512,3.84950942736428,3.94635973589727,3.89465736495777,4.31059469978859,4.26968169202057
"Les.102.1.S1_at",4.4918170584619,4.48540447629452,4.38154138001484,4.31560896808978,4.42195019943589,4.49224771665375
"Les.1020.1.A1_a_at",7.41614240239311,7.91159107497636,7.5964803232259,7.98483016029335,7.65479169819481,8.1694898255599
"Les.1020.1.A1_at",5.80591830376171,6.23472633400273,5.78246281081649,6.06315157390187,6.00059766696376,6.242165459942
"Les.1020.2.A1_at",8.08431653227525,8.43160010612017,8.24943407128798,8.59086867379559,8.35374035793944,8.92347557904184
"Les.1022.1.A1_at",3.89345105502766,3.71929498304256,3.86423909234076,3.95016509036255,4.00408776653946,3.90059623911649
"Les.1023.1.A1_at",3.85279183995063,3.85254432219457,3.89630999000416,3.78071691878921,3.9366287092804,3.62296531067719
"Les.103.1.S1_at",8.8861067273159,7.2452951809061,8.47504956836196,7.98371304365822,6.99324930546522,7.64543958982401
"Les.1030.1.S1_at",11.5918178223946,11.5437303855842,11.5577411677596,11.9190229727999,11.7708199934026,12.0837547979841
"Les.1030.2.A1_at",12.0314029961513,12.0535551958036,11.9624024546107,12.2784283182339,12.1551559128733,12.4139414058663
"Les.1031.1.S1_at",12.4617232406355,12.2137317758262,12.405166192633,12.2404014458286,12.0060770762936,12.2742084132121
"Les.1032.1.A1_at",12.3971144134571,12.2044845809062,12.2896822749643,12.0069429193074,12.0268553856884,12.0364122773093
"Les.1032.2.S1_at",6.41731524391204,6.41284538061594,6.69303935415103,6.55041326475059,6.60734767722385,6.21213649602675
"Les.1032.3.S1_at",10.8165946146278,10.4585736850722,10.6801425954419,10.1658099157875,10.0570714715762,10.1620367250086
"Les.1034.1.A1_at",4.10315543264734,4.23779458197286,4.3128322182367,4.23367029045025,4.26889388305629,4.23032825734432
"Les.1036.1.A1_at",4.48766096175228,4.38060067049112,4.69086007037535,4.40397827387825,4.6479524463121,4.61230043124246
"Les.1037.1.A1_at",4.7699014508492,5.11042655433092,4.91419983519987,4.16993771217623,4.91433789895386,4.37706562073644
"Les.1039.1.S1_at",10.7549007127387,10.7515184459502,10.7412071698293,10.9608535157263,10.5752058923553,11.1381947072511
"Les.1039.2.A1_at",12.536637663673,12.3886302339174,12.5352132784981,12.6747100793807,12.5467341250039,12.761674892501
"Les.104.1.S1_at",7.42449896166302,6.16207340804488,7.5167602410378,6.68149762875583,5.93606566444114,6.34065070778173
"Les.1041.1.A1_at",8.77417114376275,8.61336426149336,8.79376451158996,8.81730085312115,8.69137449296312,8.86978306549529
"Les.1042.1.A1_at",4.59553657266574,4.23533721587359,4.45365845593849,4.58925577562942,4.50710182266641,4.4456638289577
"Les.1044.1.A1_at",5.6999647611492,5.60625232150919,5.56701808585741,6.17706634286068,6.22469936163382,5.64862358583915
"Les.1046.1.S1_at",8.10813397118128,8.29506016535205,8.3202670841668,8.79484304095502,8.567404222499,9.36226525911193
"Les.1047.1.S1_at",10.8484674150676,11.2660312064926,11.0722929163881,10.9522325447604,11.3639346326135,11.2037871630808
"Les.1047.2.A1_at",10.0944580168252,10.4384750038173,10.1830045518624,9.96698905599156,10.298520458132,10.3000863711318
"Les.1049.1.S1_at",11.071247769904,10.967451485369,11.0756381094313,10.6826158175469,10.8689103669527,10.3685446895218
"Les.105.1.S1_at",6.60147086876989,5.89035796944624,6.75139107770139,6.49934238840326,6.5519260347655,6.5234391215226
"Les.1050.2.A1_at",10.1210148345341,9.82418500237666,9.95953877472077,10.0690895865858,9.73717966841985,10.1215803886066
"Les.1051.1.A1_at",8.32095164818876,8.0686801608549,8.19061653332378,8.60598039464187,8.57247272079536,8.49915083446527
"Les.1052.1.A1_at",4.4887885503087,4.35502739281237,4.92905455973456,4.94510181862362,5.27253982032701,4.87210555241283
"Les.1054.1.S1_at",8.15045491108632,7.81316375479931,8.07364499205074,7.80839765370223,7.47627997943089,7.74732401134637
"Les.1054.2.S1_at",8.65842031002324,8.26238667174719,8.44758074888485,8.26345831417558,7.93738357073158,8.27716191425623
"Les.1054.3.A1_at",8.53728301878227,8.17931602923386,8.24989847023111,8.26452591111606,7.90090401361956,8.209608560058
"Les.1056.1.S1_at",10.9858326069834,11.0159467337391,11.1802159197874,11.2143757637972,11.207284222133,11.4295568001201
"Les.1058.1.S1_at",11.554635991363,11.3346319508442,11.4562171936139,11.5057723575948,11.4856544201823,11.5267655309264
"Les.106.1.S1_at",9.86555475099407,9.931901547016,9.76168097107365,9.82004690255997,9.89334975117913,9.78458232290548
"Les.1061.1.A1_at",6.74325641543037,5.95814446396648,6.45040541394503,5.68703990648251,5.77290411350958,5.68130836210621
"Les.1062.1.S1_at",10.8270332058203,10.9823299996649,10.863156956691,10.8849330019149,11.0695132101535,10.8700400546909
"Les.1063.1.A1_at",8.17360181764782,7.9542697422795,8.13660685495197,7.82028385990109,7.77380596934456,7.80793599226927
"Les.1064.1.S1_at",10.432265030965,9.94645877385364,10.1774992417735,10.4655043960913,10.3483040672304,10.3238898754523
"Les.1065.1.A1_at",10.5456219036826,10.5026966201951,10.505639495682,10.4490421701751,10.5693504727666,10.4248324178034
"Les.1067.1.A1_at",4.64263127523467,4.98549124262818,4.85332377359642,4.55995397309738,4.83728720506166,4.5894816984214
"Les.1068.1.S1_at",7.92709739835562,6.74552273468861,7.59346251601558,7.11693729338938,6.40822447393362,6.76218630736717
"Les.1069.1.A1_at",6.5469826018754,6.69432342505879,6.75848473427626,6.68184045667895,6.74050298017658,6.8005062130867
"Les.107.1.S1_at",8.25145543191282,7.16274572202469,7.5778976016396,7.70447913421496,7.19606153388028,7.37712448998279
"Les.1072.1.A1_at",6.03125692103663,5.75888550414019,5.62479407206253,5.77695577557975,5.42293778129727,5.66056463499926
"Les.1073.1.S1_at",12.1328515331643,11.9553609486635,12.1676429900948,11.7824833895929,11.7861203496871,11.6362017255472
"Les.1074.1.A1_at",8.98488431592964,8.51112006706406,8.9680611599086,9.08609355241326,9.1075508444197,9.09688112137841
"Les.1076.1.A1_at",4.32544866726077,4.55086694093399,4.52441385194285,4.26487902987417,4.61601005681331,4.37551151196239
"Les.1077.1.S1_at",7.77573860129606,7.26798252381545,8.25848602924038,7.33326582865278,6.02279989717283,7.71755776220179
"Les.1078.1.A1_at",10.0077267891197,9.95252152578081,10.0623762211619,10.5997963340965,10.3002304647599,10.7083407745265
"Les.1079.1.S1_at",10.5075173406617,10.1472946381112,9.87077358603579,9.82040721296566,9.969528955599,9.25754679315024
"Les.1079.2.S1_at",11.9004144702479,11.4846389249325,11.3492556359813,11.1422942558221,11.2788337197077,10.3860855629727
"Les.1079.3.A1_at",9.16527193526836,8.76722517527453,8.62451837813705,8.65905476701529,8.4894917808244,8.18035711849523
"Les.108.1.S1_at",4.10872971513853,4.1380934707763,4.22040788696944,3.77948866719408,4.13713159203915,3.92554058840536
"Les.1080.1.A1_at",8.56615770000584,8.36841342085994,8.25499404550122,7.83324063090644,7.79280683263439,7.92411653833023
"Les.1081.1.S1_at",11.1490454167214,10.9072554330967,11.0326562158315,10.5564752946256,10.1911175491356,10.4935334613431
"Les.1081.2.S1_at",4.29312887497969,4.63111352946278,4.46273754894045,4.45421503821932,4.34636181957625,4.55881821997309
"Les.1081.3.A1_at",8.0921041047429,7.94644070383716,8.04072478469347,7.53275576995352,7.59993753507769,7.59473698868354
"Les.1082.1.S1_at",6.42061002271328,6.42480863876881,6.28666125783748,6.619134592426,6.62080227087625,6.67060038636618
"Les.1083.1.S1_at",11.7014251832291,11.4778943699254,11.5173956007652,11.3456843110686,11.5205338817066,11.3851651671324
"Les.1087.1.A1_at",7.89194014661221,7.83481143964899,8.02721208490101,8.88115798077522,8.60994298201897,8.61260211416048
"Les.1089.1.A1_at",8.99916489260318,9.04558169766457,9.07157758918717,9.2588486444448,9.42784878488859,9.2812884586948
"Les.109.1.S1_at",11.7635610595016,11.3908165918928,11.6402405688787,11.4604329892447,11.306418001228,11.2170031909817
"Les.1091.1.A1_at",6.85046030404442,6.6045969502571,6.4411523043421,6.39916799207654,6.23561263234028,6.39680474570589
"Les.1092.1.A1_at",6.69993579867245,7.00526400505163,6.65587413760816,6.90678627157927,6.99947419076506,6.74538444014606
"Les.1092.2.S1_at",8.47627862298935,8.6671715324932,8.39647388882018,8.66946467961237,8.60595520498266,8.87382359935985
"Les.1092.3.S1_at",9.06293193040245,9.16490991375228,8.90428706030116,9.37622404969899,9.00192078231861,9.46089938054561
"Les.1097.1.A1_at",7.66985294448832,7.50232664220551,7.72759059945856,7.77954204541302,7.85335604256591,8.04629929267264
"Les.11.1.S1_at",8.61887937455498,8.6822848647689,8.47859065900932,8.52600663510064,8.50697652832087,8.5988049977287
"Les.110.1.S1_at",9.72185153827707,9.80269267510766,9.79108843367925,9.53756456003558,9.52413438185222,9.34688622464772
"Les.1100.1.A1_at",8.73216268335618,8.60282379245813,8.54640201709211,8.65083016662837,8.66858800803413,8.66028849122012
"Les.1101.1.A1_at",5.1955484031308,5.046028878598,5.08377025965925,5.55665628601159,5.28551062573572,5.65145289670537
"Les.1103.1.A1_at",9.05378077622002,9.09815180301861,8.90276984340853,9.0869355880974,9.45320454956435,9.46716053410131
"Les.1108.1.A1_at",10.7646952985475,9.83659051742394,10.6245822829351,10.7912184410445,10.3465463334213,10.4432016936411
"Les.111.1.S1_at",9.96105992965379,9.87825994094626,9.9174801687375,9.62209686420309,9.47591182420533,9.1650142123614
"Les.1111.1.A1_at",4.73915761224273,4.87940273980177,4.95648730253313,4.67746351746118,4.65287338419068,4.82167665614928
"Les.1113.1.A1_at",9.2182432330676,9.22908428691912,9.23773275681251,9.30598294236687,9.30463098458423,9.49600466840998
"Les.1114.1.A1_at",8.38068280483943,8.34613729794979,8.38238825385686,8.7975493374197,8.86527605245815,9.04180410755801
"Les.1115.1.A1_at",3.88457792499436,3.93862070487978,4.04718928046996,3.83479572178643,3.90572217337544,3.87375777568423
"Les.1116.1.A1_at",6.43365593087243,6.47573664234524,6.50199057475867,6.31323423717487,6.51472150279313,6.43484787171492
"Les.1118.1.A1_at",4.06235913498823,3.96612526151257,4.29586081327898,3.83767314577668,3.92790073335474,4.04956275822296
"Les.1119.1.A1_at",3.53642742770168,3.37184559808833,3.60109622147329,3.57367017538163,3.46785455009905,3.58105506930288
"Les.112.1.S1_at",10.6892208151609,10.9636865604739,10.6992514430245,10.8270525140808,11.5824441932828,10.8413269495141
"Les.1121.1.S1_at",8.63339363846036,8.73349376762589,8.73392746020769,8.97177622531209,9.23276192425815,9.15093505174339
"Les.1122.1.A1_at",3.88082757582657,3.99961780299776,3.97689079779303,3.55865023892706,3.84197026805624,3.79661495620697
"Les.1123.1.A1_at",4.08490154915659,4.26229744261034,4.18610590626616,4.165725511393,4.22853607562415,4.23994033875755
"Les.1124.1.A1_at",3.79927970840331,4.10750160857113,3.97164302701872,3.88787553173983,4.06030980518443,3.85953596356893
"Les.1125.1.S1_at",10.1907020620797,10.2811721604461,10.2449252702848,10.3595757924704,10.2902316315774,10.4406628411244
"Les.1128.2.S1_at",11.3916719624007,11.1070600059852,11.1882604101687,11.0846851498412,10.7820487442182,11.0934314029223
"Les.1128.3.A1_at",10.9372530497758,10.5971887439721,10.8889031521285,10.665777636564,10.4100067728531,10.833971673164
"Les.1129.1.S1_at",10.0925040128414,9.89537289490309,10.1293170722828,9.79322685619332,9.83225688088442,9.52152923106992
"Les.113.1.S1_at",7.39873740687931,7.30923472865624,7.0443887687269,7.60062776124747,7.43963310822482,7.9066975654628
"Les.1131.1.S1_at",9.51644125159966,9.57833573170281,9.65104888132293,9.60539022394985,9.58041723273027,9.7916736786705
"Les.1132.1.A1_at",6.73814292737137,7.44740372403841,7.20597352246735,7.37471039367846,7.42431463590304,7.66684173539327
"Les.1135.1.A1_at",4.49797390569893,4.23375252481248,4.38767908587001,4.33840734485552,4.24854768206086,4.38008361458129
"Les.1137.1.A1_at",8.82074173143532,8.99221998803698,8.87630057381089,9.51703222910533,9.22819896140208,9.66002255575619
"Les.1138.1.A1_at",3.95821615730349,3.68797446218668,3.95583959450254,4.43675183614403,4.25435715236042,4.44182861591547
"Les.1139.1.A1_at",7.77941093555315,7.68941004159867,7.54105780720636,7.53248164688535,7.64427667371339,7.65628768628945
"Les.1140.1.A1_at",5.50368163398424,5.23869329577898,5.38769371644906,5.83358170981322,5.60981472715631,6.04418620326922
"Les.1141.1.S1_at",8.95480816130718,8.7037126313703,8.87253459624699,8.92928555213818,8.61223769366844,8.93052239514482
"Les.1143.1.A1_at",12.1578004355668,12.1351111032109,12.0303112082205,11.796116696956,11.9828840845814,11.9621263143217
"Les.1144.1.A1_at",5.88667987492618,5.90365622597781,6.09491944869067,5.81698266918396,5.88239903597022,5.59991837093201
"Les.1146.1.S1_at",12.875524475443,12.7664343163055,12.7427399489068,12.9996938497192,12.6047967209726,13.1373996874581
"Les.1147.1.A1_at",4.88972890823611,5.26219812820517,4.67853954784879,4.66639926792643,5.08366695500759,4.74332309660236
"Les.1148.1.A1_at",10.7611269554646,10.6559323028901,10.7116244793602,10.1186831600045,10.1619312008664,10.2014720028717
"Les.1149.1.A1_at",8.24613520828298,8.46179154623162,8.23665669290294,8.09358395830039,8.20135918377191,8.16140008465507
"Les.115.1.A1_at",9.48155037425552,9.41339545297049,9.48684639094825,9.65404132562737,9.63542673800588,9.7922265580452
"Les.1151.1.A1_at",7.30196241742666,7.59237980110938,7.38477477661148,7.99396813730977,8.23280590277661,8.06923558629023
"Les.1152.1.S1_at",9.69321175601069,9.66918037880903,9.75511037507874,9.83568104308891,9.74871106599215,9.83270951458175
"Les.1153.1.S1_at",8.16634752729948,7.4228957504626,8.09336455457871,8.45566406083423,8.17678601840601,8.22174685000403
"Les.1154.1.A1_at",4.71507464583046,4.66468834833025,4.44178478188084,4.45031739343801,4.69290576716878,4.80673335762289
"Les.1155.1.S1_at",8.52225103750623,8.54056477527685,8.87416874248353,8.83490545168067,8.52510519430568,9.09117818480451
"Les.1156.1.A1_at",7.36490388582958,7.42879238078231,7.3168918686642,7.25785321570532,7.51069202908998,7.27307081474296
"Les.1157.1.A1_at",7.08124704234064,6.89539811005834,6.90627537994229,6.26776108168545,6.8436250037642,6.39036058986123
"Les.1158.1.S1_at",9.9538134964684,9.95976296549476,10.0291576864599,9.92959814453423,10.0223605739187,9.95094530210159
"Les.1158.2.A1_at",10.7440667017922,10.5977552262503,10.6761766576887,10.6326709269901,10.656873653105,10.6423709472809
"Les.1159.1.S1_at",8.45355545759017,8.35433165262807,8.52325667717696,8.08568003577593,7.8894939451102,8.26378992813785
"Les.1159.2.A1_at",9.50600239270929,9.17579847305267,9.57496921651771,9.03552177326018,8.59098679864545,9.31864831789413
"Les.1163.1.A1_at",9.21869224843281,9.32427638479811,9.29910527600202,9.62322634943388,9.83464892903236,9.63710935847407
"Les.1164.1.S1_at",10.6289180481611,10.6167490525771,10.5987482967667,10.7904933164247,10.7699521017096,11.0018930855121
"Les.1164.2.A1_at",9.37774260620844,9.26745904278933,9.34793718824767,9.47634365892983,9.6456311726663,9.5497873599404
"Les.1166.1.A1_at",6.59645156994023,6.69750443199124,6.11013418378046,6.17834489213351,6.10154958448722,6.36515516343021
"Les.1167.1.A1_at",7.98637714506578,7.94986714161386,8.09748925370487,8.15850301136901,8.21865145212998,7.89737178495953
"Les.1168.1.A1_at",3.4779764581401,3.76214981905804,3.63085547168008,3.68122118044256,3.54052036252878,3.50805209816012
"Les.1169.1.A1_at",6.2458866195173,6.18242910126704,6.06944012703579,5.74013231418651,5.61488220700415,5.90915124622583
"Les.1169.2.S1_at",8.73873009293355,8.9970888242031,8.95392183774188,8.59103086060098,8.51740852521971,8.61275016769811
"Les.1170.1.A1_at",9.9309238486909,10.1268539774036,9.95626622603548,10.2525855091451,10.3323882920155,10.2952702355594
"Les.1171.1.A1_at",8.20627931498159,8.32896162358336,8.20524384312795,7.68581122159355,8.00187482020764,7.42751407408138
"Les.1172.1.A1_at",10.3770187005678,9.90472701141978,10.3834766734333,10.04266859159,9.5847636222167,9.94349268419299
"Les.1174.1.S1_at",10.6146911588865,10.5488621788053,10.6116191722985,10.318421211726,9.98056978498565,10.4469739529461
"Les.1175.1.S1_at",3.75557218312458,3.85770205430928,3.9615139614757,3.81513612422388,3.69888633603249,3.87527864830807
"Les.1175.2.S1_at",6.02404982208986,5.87210091122424,6.1561898993189,6.76581275302023,6.32532071041709,6.76581275302023
"Les.1175.3.A1_at",6.44408935874156,5.99226473251827,6.28993281571068,6.42064618570106,6.33344005879237,6.6296010909196
"Les.1176.1.A1_at",5.27263507025332,5.38597189151963,5.14388775710232,5.08082305342393,5.39728023490294,5.25064047263109
"Les.1179.1.A1_at",10.5101660353923,10.3240278552303,9.98856226289207,9.9180673540014,10.2684178793338,9.647071158299
"Les.1181.1.A1_at",9.84961740327967,9.89215088669542,9.57941861186682,9.4788406875866,9.64104748088962,9.47341278732075
"Les.1182.1.S1_at",4.59171150590943,4.42594456549843,4.64795429609303,4.51356625242298,4.61293673674925,4.27364393059944
"Les.1183.1.A1_at",11.5082900238197,11.6727426162561,11.4545011439925,11.6007849243357,11.8027158525398,11.5212462680497
"Les.1185.1.A1_at",3.63117813809501,3.74292775648481,3.86845427999321,3.98183659311966,3.8584490447548,3.66734102945084
"Les.1186.1.A1_at",7.83795095908559,8.06767800277945,7.94757799841207,7.6617390442667,7.86708033576426,7.63406115965315
"Les.1189.1.A1_at",4.46573534563021,4.23694634157306,4.14386182847027,4.36553643445732,4.37132039734777,4.36075238097716
"Les.119.1.S1_at",10.9166019571204,10.0168826429612,10.687685017638,10.838128104687,10.5258183890058,10.5468139477637
"Les.1190.1.A1_at",8.88242974745692,8.59224403020016,8.84509557366553,8.73403628633877,8.60877768523848,8.56902172225988
"Les.1192.1.A1_at",9.64530402546733,9.47718190013033,9.49319589332845,8.83991395851395,9.56920068236946,8.68585805177921
"Les.1192.2.S1_at",11.0071599070073,11.1235173248617,11.0066401956812,10.3088712847717,10.750423225024,10.0579396075732
"Les.1192.3.A1_at",3.49624458361649,3.74574937868564,3.5187551629901,3.87687311880288,3.51261127690892,3.674408664198
"Les.1193.1.A1_at",8.9215215583415,8.86575563624772,8.92279493523645,8.55432921814368,8.76812845212872,8.28328583767303
"Les.1195.1.A1_at",5.80843956532756,5.52373407570529,6.16038242358644,5.84248448640969,5.94169096393964,5.64335863095362
"Les.1197.1.S1_at",5.8244559773107,5.58832044901211,5.75555473838189,6.39972512203347,6.06497490995781,6.02276268498759
"Les.1197.2.A1_at",10.4775776457215,9.97458700769332,10.2803996525629,10.8329052850293,10.6859377986977,10.4148561585617
"Les.1198.1.A1_at",4.83134314802451,5.01603223286553,4.63797728900054,4.07206753874549,4.68402558308241,3.91438813036572
"Les.12.1.S1_at",4.595722366244,4.38781505952072,4.40201288994511,5.10201989128751,4.76616842382901,6.67839989199016
